5,622121546287055E-10
1,1244243010279963E-09
1,1244243001629993E-09
1,1244243009147944E-09
1,1244243032203273E-09
1,1244243009150033E-09
1,1244243001630132E-09
1,1244243010277389E-09
5,622121546285902E-10
1,124424301730117E-09
2,2488486080786277E-09
2,2488486091142914E-09
2,248848612185703E-09
2,248848610229856E-09
2,2488486121886466E-09
2,2488486091175877E-09
2,2488486080803855E-09
1,1244243017304805E-09
1,1244243016895677E-09
2,248848605949828E-09
2,2488486103001193E-09
2,248848613659402E-09
2,248848613376864E-09
2,2488486136690253E-09
2,2488486103131383E-09
2,2488486059593666E-09
1,124424301692126E-09
1,1244243017278048E-09
2,2488486080701826E-09
2,248848609102601E-09
2,2488486121746586E-09
2,2488486102227725E-09
2,2488486121867764E-09
2,248848609119634E-09
2,248848608083317E-09
1,1244243017314316E-09
5,622121546277476E-10
1,1244243010245003E-09
1,1244243001581566E-09
1,1244243009102135E-09
1,1244243032173923E-09
1,1244243009142284E-09
1,1244243001638546E-09
1,1244243010289447E-09
5,622121546289821E-10
0,2000000062245678
0,2000000003569225
0,2000000017706364
0,20000000095956255
0,20000000300174084
0,20000000095954132
0,200000001770562
0,20000000035682267
0,200000006224534
0,20000000046117355
0,20000000341913393
0,20000000281149047
0,20000000381270405
0,20000000239724183
0,20000000381291333
0,20000000281165475
0,20000000341913807
0,20000000046115515
0,20000000294164094
0,20000000198802245
0,2000000033354177
0,20000000330418058
0,20000000377954685
0,20000000330522405
0,20000000333678836
0,20000000198898957
0,20000000294189524
0,20000000046087638
0,20000000341805133
0,2000000028099929
0,20000000381129526
0,2000000023963583
0,20000000381271696
0,2000000028119711
0,20000000341955457
0,2000000004612897
0,2000000062244451
0,20000000035647275
0,2000000017700153
0,20000000095898016
0,2000000030013731
0,20000000095945977
0,2000000017706913
0,200000000356997
0,20000000622458838
0,40000001175740973
0,3999999996824333
0,40000000240855893
0,40000000077950604
0,4000000048475717
0,40000000077967496
0,4000000024088293
0,39999999968267125
0,4000000117574816
0,39999999986088847
0,4000000045170965
0,4000000033902127
0,40000000539443986
0,40000000254255463
0,4000000053945724
0,4000000033904818
0,40000000451737694
0,3999999998609748
0,4000000047275357
0,40000000177385403
0,4000000044232978
0,40000000434140837
0,40000000531347407
0,4000000043403179
0,40000000442174927
0,400000001772657
0,4000000047272063
0,3999999998613836
0,4000000045189296
0,40000000339281166
0,4000000053969809
0,4000000025442938
0,40000000539514363
0,40000000339013964
0,40000000451677853
0,39999999986078
0,40000001175761657
0,39999999968319055
0,4000000024096317
0,4000000007805603
0,4000000048482896
0,40000000077991377
